[[1, 0, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.6966292134831461, 0.625, 0.375, 0.30337078651685395, 0.660814606741573, 0.6614285714285715, -0.4926168990976211, 0.4114187699093359, -0.43749012170064794, -0.44920929675389043, 0.21847444683538475, 0.15914385360138963]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 1, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.7833333333333333, 0.49411764705882355, 0.5058823529411764, 0.21666666666666667, 0.6387254901960784, 0.6428571428571429, -0.5761124121779859, 0.4238875878220141, -0.40625, -0.5605718085106383, 0.17430245328319727, 0.13178498689795629]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.353887399463807, 0.6819571865443425, 0.3180428134556575, 0.646112600536193, 0.5179222930040748, 0.5071428571428571, 0.04201024805728054, 1.1346237494562854, 0.2722455796809307, 0.013940057524237895, 0.47388350185303696, 0.35134508421959243]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.5859154929577465, 0.6840579710144927, 0.3159420289855073, 0.4140845070422535, 0.6349867319861195, 0.6342857142857142, 0.024667192041419872, 1.0562968979654985, 0.09899606049053256, 0.06988380063103666, 0.28407170563520023, 0.2028048301859239]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [1, 0, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.718421052631579, 0.578125, 0.421875, 0.28157894736842104, 0.6482730263157894, 0.6542857142857142, -0.24858414239482196, 0.6590846047156728, -0.18380166208065818, -0.21723236719407493, 0.21785310381263237, 0.15907650042265412]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 1, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.8125, 0.4879518072289157, 0.5120481927710844, 0.1875, 0.6502259036144579, 0.6585714285714286, -0.5372093023255814, 0.4627906976744186, -0.3538461538461538, -0.5216039279869067, 0.15943916499175123, 0.12242733412198532]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.005509641873278237, 1.0, 0.0, 0.9944903581267218, 0.5027548209366391, 0.48428571428571426, -0.0012089324785669892, 0.66270783847981, -0.0005171889260724063, -0.00025859446303620314, 0.7250802276629545, 0.5324483775811211]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 0, 1]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.5795148247978437, 0.7446808510638298, 0.2553191489361702, 0.42048517520215634, 0.6620978379308367, 0.6571428571428571, 0.004449520951958774, 1.0104827697003775, 0.08642191142191147, 0.05772248719579637, 0.293968076750478, 0.20641811026816495]
[[1, 0, 0, 0, 0], [0, 0, 1, 0], [1, 0, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.7078651685393258, 0.6191860465116279, 0.3808139534883721, 0.29213483146067415, 0.6635256075254768, 0.6642857142857143, -0.312989921612542, 0.5736079328756674, -0.2631313131313132, -0.2586070391564288, 0.21195380428664704, 0.15493094986273231]
[[1, 0, 0, 0, 0], [0, 0, 1, 0], [0, 1, 0, 0]]	[0.9726784537702277, 0.9989581233509567, 0.9785531675659291, 0.9521953766259575, 0.9276606087330418, 0.9276606087330418, 0.9118318792514706, 0.9118318792514706, 0.8825098588399867, 0.7395669234392042, 0.731816079376955, 0.7179100158694782, 0.9514923426244842, 0.9777720122052133, 0.9714052245580644, 0.9682467267653925, 0.965080261436249, 0.9618767341404598, 0.960967064254349, 0.960967064254349, 0.960967064254349, 0.9587169026048379, 0.9474048215189823, 0.941847791528859, 0.9772799383537659, 0.9413936569961897, 0.9159492192171631, 0.9159492192171631, 0.8810012170101021, 0.8810012170101021, 0.8780781318351515, 0.7256053722738144, 0.7103118235354996, 0.7065424471257097, 0.9989491911719615, 0.9952484906038765, 0.9935235732708384, 0.9831470312806476, 0.98262971891804, 0.98262971891804, 0.9782558334162065, 0.9782558334162063, 0.9683751306089958, 0.9377364623792661, 0.9785442353869339, 0.946760826545839, 0.9069583187982916, 0.9069583187982916, 0.851926866098026, 0.851926866098026, 0.8506102182797796, 0.7232385190062874, 0.716004987306646, 0.7142003831223981, 0.33516483516483514, 0.3601190476190476, 0.6398809523809523, 0.6648351648351648, 0.3476419413919414, 0.34714285714285714, 0.4888517279821628, 3.542028985507246, 0.40691489361702127, 0.45611231406514785, 0.4822076467668441, 0.35234109540347386]
