[[1, 0, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.6986666666666667, 0.563076923076923, 0.4369230769230769, 0.30133333333333334, 0.6308717948717948, 0.6357142857142857, -0.3642439431913116, 0.5823754789272031, -0.30256226053639845, -0.33995964047546123, 0.2294392495080312, 0.16714837583099543]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 1, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.6949602122015915, 0.5479876160990712, 0.4520123839009288, 0.3050397877984085, 0.6214739141503314, 0.6271428571428571, -0.512280701754386, 0.48771929824561405, -0.39518900343642616, -0.5147988027934819, 0.23354646041469876, 0.17005264231483969]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.005405405405405406, 1.0, 0.0, 0.9945945945945946, 0.5027027027027027, 0.4742857142857143, -0.00569590211486736, 0.23674911660777384, -0.008255933952528379, -0.0041279669762641896, 0.745945366126916, 0.5542168674698795]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 1]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.7575757575757576, 0.5311572700296736, 0.4688427299703264, 0.24242424242424243, 0.6443665138027156, 0.6485714285714286, -0.05134548776310277, 0.9221536153269086, 0.006315098827195942, -0.015263503217980978, 0.18915022156832798, 0.1410861865407319]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [1, 0, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.6253298153034301, 0.6417445482866043, 0.3582554517133956, 0.37467018469656993, 0.6335371817950173, 0.6328571428571429, -0.36313004734057364, 0.5443745632424878, -0.3251718213058419, -0.32901103142586785, 0.27622037171188263, 0.19779148608280775]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 1, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.7094240837696335, 0.5157232704402516, 0.48427672955974843, 0.2905759162303665, 0.6125736771049426, 0.6214285714285714, -0.49549549549549554, 0.5045045045045045, -0.38144329896907214, -0.5013277100905966, 0.22771851860621503, 0.1663357781646195]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.005319148936170213, 1.0, 0.0, 0.9946808510638298, 0.5026595744680851, 0.4657142857142857, -0.005145883293365307, 0.25899280575539574, -0.0070921985815602835, -0.0035460992907801418, 0.7641829536766971, 0.5736196319018406]
[[1, 0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 0, 1]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.4807692307692308, 0.7380952380952381, 0.2619047619047619, 0.5192307692307693, 0.6094322344322345, 0.6042857142857143, -0.018843404808317088, 0.9518043684710351, 0.005270202442696992, 0.018831817705188575, 0.35948134757662037, 0.2559900892137981]
[[1, 0, 0, 0, 0], [0, 0, 1, 0], [1, 0, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.7035040431266847, 0.5775075987841946, 0.42249240121580545, 0.29649595687331537, 0.6405058209554396, 0.6442857142857142, -0.21870146008077052, 0.7063730397063729, -0.17215865751334858, -0.17894671226921907, 0.2237343344416942, 0.1631968553423617]
[[1, 0, 0, 0, 0], [0, 0, 1, 0], [0, 1, 0, 0]]	[0.7158873656827773, 0.9970433402104208, 0.9790514648094593, 0.9594423211075276, 0.9475511987417433, 0.9276606087330418, 0.9276606087330418, 0.9276606087330418, 0.918961058506293, 0.8812908992306927, 0.7780113035465377, 0.6908938714350409, 0.7058775883495314, 0.9870335628771749, 0.7158848882968678, 0.7158294207147271, 0.7158237180424615, 0.7157684788429152, 0.7157684788429152, 0.7157684788429152, 0.7151485150203356, 0.7147386471087929, 0.7055656555772067, 0.7012818040404923, 0.978993519841409, 0.9582936025335431, 0.9468123480793016, 0.9275417218931796, 0.9275417218931796, 0.9275417218931796, 0.9043554968640077, 0.8709691891251221, 0.7780088261606282, 0.690830223794725, 0.9962364151435696, 0.9954498493252617, 0.9931900109036396, 0.9922287447372153, 0.9861648524689915, 0.9861648524689915, 0.9857533247379989, 0.9857533247379989, 0.9698787574278639, 0.9524435162044125, 0.978244539742608, 0.9546277256343221, 0.9459577078565842, 0.9163705932606199, 0.9163705932606199, 0.9163705932606199, 0.8917964757237362, 0.8366910752246843, 0.7741579742397564, 0.6800153836936116, 0.3621621621621622, 0.3484848484848485, 0.6515151515151515, 0.6378378378378379, 0.3553235053235053, 0.3557142857142857, 0.2910931174089069, 2.113003095975232, 0.24459547985587946, 0.24904599167619146, 0.46941839399542507, 0.3418990935730229]
