[[0, 1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]	[0.8977369399155668, 0.9149263727797274, 0.8428959163008507, 0.8385800999954849, 0.8016291015856118, 0.7933733558484901, 0.1943918578315762, 0.1893518474613518, 0.1893518474613518, 0.18426059333965514, 0.10627369308465984, 0.8976946639712415, 0.8976434209694653, 0.8975748844787277, 0.8974571908376501, 0.8974474489800452, 0.8955874088167737, 0.8955778564272519, 0.8955065577801609, 0.8946734494221005, 0.8919478857511125, 0.8016291015856118, 0.8572182653548424, 0.6228571428571429, 0.7752380952380953, 0.22476190476190477, 0.37714285714285717, 0.6990476190476191, 0.7371428571428571, -0.06614577120362636, 0.807364947021018, -0.02580645161290329, 0.00010417495605115346, 0.14587424329056894, 0.11148992756903574]
[[0, 0, 0, 1, 0], [1, 0, 0, 0], [0, 0, 1, 0]]	[0.94433082595598, 0.9169567260822411, 0.8414646362081757, 0.8312397541751453, 0.7814814932386422, 0.7638026659331063, 0.22364166448448083, 0.21407106810421872, 0.1943918578315762, 0.13578841288558574, 0.11236071009937675, 0.9443287260295419, 0.944297121833606, 0.9442790542880128, 0.9442665282458197, 0.944263078994292, 0.9423162360758296, 0.9415742612495628, 0.9389137122691417, 0.9378884745424242, 0.9313534206586067, 0.7601675029619657, 0.9080739222290735, 0.5838509316770186, 0.6771799628942486, 0.3228200371057514, 0.4161490683229814, 0.6305154472856336, 0.6557142857142857, -0.054858476801867506, 0.8637681159420291, -0.265, -0.11198750493597337, 0.1566602836691945, 0.12073031973945456]
[[0, 0, 0, 0, 1], [0, 0, 1, 0], [1, 0, 0, 0]]	[0.9313602262676112, 0.9238585576022822, 0.8267463724926178, 0.7966992933903274, 0.7814814932386422, 0.7797504591523332, 0.22364166448448083, 0.19938228214288037, 0.1943918578315762, 0.16334554318340233, 0.07408838368729646, 0.931354792261626, 0.9313455143182008, 0.9311519832706227, 0.9310543195605903, 0.9310174128547308, 0.9271420231487544, 0.9255974839408163, 0.9254812445633258, 0.9253719743631639, 0.9245898963714368, 0.7745085286615678, 0.8885150887801452, 0.21537208039109174, 0.9417308065455015, 0.05826919345449842, 0.784627919608908, 0.5785514434682966, 0.7453298659799573, -0.1623838907100999, 0.0, -0.4586466165413533, -0.2724002313475997, 0.16866011508597983, 0.10597865236413807]
[[0, 0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 1, 0]]	[0.9304448940240344, 0.8966061451541427, 0.8648143527316725, 0.8096893113439168, 0.7933733558484901, 0.7866261099706012, 0.23304589256445052, 0.218877726539011, 0.19938228214288037, 0.17391711692221745, 0.07408838368729646, 0.9304448920100833, 0.9304437504047891, 0.9304402218017888, 0.9304291352392147, 0.9304240195530272, 0.9292437708136967, 0.9288097809272987, 0.9279713227511145, 0.92738814166041, 0.9226852590722878, 0.8080927832245586, 0.9109797401918487, 0.24864864864864866, 0.9572815533980582, 0.04271844660194175, 0.7513513513513513, 0.6029651010233534, 0.77, -0.08083521363848001, 0.3561546141777207, -0.12446435527853525, -0.07448387450706762, 0.23520614345215352, 0.14565196284669416]
[[0, 0, 1, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0]]	[0.9076140601356765, 0.8775927477962673, 0.8687212463394045, 0.8661236813986259, 0.8016291015856118, 0.7745085286615678, 0.22364166448448083, 0.17391711692221745, 0.17391711692221745, 0.16866093149667025, 0.06017244203200856, 0.9076068628474343, 0.9075965282925597, 0.9075810286820554, 0.9075673978714237, 0.9075181435012173, 0.9044290260250181, 0.9043932664221879, 0.9038175704915704, 0.9030698767931835, 0.902802503631834, 0.8096893113439168, 0.8589831260749041, 0.2033898305084746, 0.8948374760994264, 0.10516252390057361, 0.7966101694915254, 0.5491136533039505, 0.72, -0.04169000410738956, 0.7093961478396669, -0.060191082802547785, -0.03675689939949753, 0.25526486921156194, 0.17215567273923346]
[[0, 1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0]]	[0.9257724232145381, 0.9118318792514706, 0.8457365854914223, 0.8144326879441559, 0.8144326879441559, 0.7546516338427502, 0.22364166448448083, 0.2043246709802796, 0.1893518474613518, 0.15796854699966337, 0.12424761932804057, 0.9257379263227639, 0.9257119291871531, 0.9256936647352952, 0.9256805734480982, 0.9255851515831098, 0.923372245966738, 0.9233249796436469, 0.9233071098954029, 0.9193366623336712, 0.9187371698758955, 0.8341980958607491, 0.8854433647499385, 0.33519553072625696, 0.8886756238003839, 0.11132437619961612, 0.664804469273743, 0.6119355772633204, 0.7471428571428571, -0.019862490450725745, 0.8867102396514162, 0.14632627646326274, 0.06985964950054152, 0.21700541579099308, 0.14716240408893994]
[[0, 0, 0, 1, 0], [1, 0, 0, 0], [0, 1, 0, 0]]	[0.9228919718923305, 0.8861256474645222, 0.8385800999954849, 0.8206501291977117, 0.8048764985440612, 0.7814814932386422, 0.23768828956288526, 0.218877726539011, 0.19938228214288037, 0.15252732850878192, 0.10627369308465984, 0.9228691302589835, 0.9228451286352174, 0.9228254507808984, 0.9225429020773253, 0.922230996578957, 0.920560370842518, 0.9202434917680498, 0.9163732452026591, 0.9151311777555374, 0.9140300744829549, 0.8032566997760642, 0.8631070849880211, 0.9629629629629629, 0.21189591078066913, 0.7881040892193308, 0.037037037037037035, 0.587429436871816, 0.38571428571428573, -0.4897959183673469, 0.5102040816326531, -0.3157894736842105, -0.41010712622263623, 0.05753395781747793, 0.0505134712190501]
[[0, 0, 0, 1, 0], [0, 0, 0, 1], [0, 0, 0, 1]]	[0.8812908992306927, 0.8896800684323529, 0.819107179827683, 0.8096893113439168, 0.7999936823666834, 0.7814814932386422, 0.23768828956288526, 0.22836402584056464, 0.17911631918165188, 0.13578841288558574, 0.11835001140827503, 0.8812895886958214, 0.8811719857371607, 0.8811407981105602, 0.8811389356192042, 0.8808984535067724, 0.8783882460423977, 0.8778136402990283, 0.8766258682041814, 0.8764810836762236, 0.8720661786315411, 0.8356661472318525, 0.8400569933497766, 0.6847826086956522, 0.6782945736434108, 0.32170542635658916, 0.31521739130434784, 0.6815385911695315, 0.68, -0.03392162257772885, 0.9205816040123315, -0.14440251572327034, -0.03487957896330912, 0.1413262764553561, 0.11115331830212724]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]	[0.9393127137322361, 0.9304448940240344, 0.8341980958607491, 0.8064885192927098, 0.8032566997760642, 0.7564987103663676, 0.1943918578315762, 0.1943918578315762, 0.16866093149667025, 0.13578841288558574, 0.12424761932804057, 0.9393033585183466, 0.9392942352310664, 0.9392763271348936, 0.9392622326515403, 0.939206484541925, 0.9373782910379396, 0.9368178877475661, 0.9364622525290298, 0.9319458439365687, 0.9230636649655023, 0.7900156893384529, 0.9087042895376554, 0.14857142857142858, 0.9752380952380952, 0.024761904761904763, 0.8514285714285714, 0.5619047619047619, 0.7685714285714286, -0.010361067503924647, 0.8253968253968254, 0.1, 0.045238095238095244, 0.24797967697541407, 0.14917509179618718]
[[0, 0, 0, 0, 1], [0, 0, 1, 0], [0, 0, 0, 1]]	[0.9097361225311662, 0.9228919718923305, 0.8428959163008507, 0.7950402793845223, 0.7656077043870684, 0.7601675029619657, 0.25588191564677043, 0.17911631918165188, 0.17391711692221745, 0.13578841288558574, 0.08079313589591118, 0.9096981170895201, 0.909656230759155, 0.9096185226783735, 0.9094838057086796, 0.9093530523348656, 0.906116246375712, 0.9047457745724647, 0.9046436709380676, 0.9037012126886622, 0.897105822746676, 0.7900156893384529, 0.8504087663593338, 0.790237874575224, 0.5949446368008697, 0.4050553631991302, 0.20976212542477593, 0.6925912556880469, 0.6963460733966881, 0.21105619902890915, 1.4363781782538776, -0.04171562867215062, 0.010161740821410942, 0.10389597627017036, 0.08853803076703559]
