[[0, 0, 1, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0]]	[0.6123371577474704, 0.9238585576022822, 0.8988610370442902, 0.8356661472318525, 0.8312397541751453, 0.8237133233102514, 0.24229218908241482, 0.23768828956288526, 0.22364166448448083, 0.11236071009937675, 0.037622360322278434, 0.6123318941594375, 0.6122961077758773, 0.6122517119389765, 0.6121602273620822, 0.6121227601718887, 0.6107122258467831, 0.6104083683823367, 0.6103980786205478, 0.6099279309947041, 0.6055767302668469, 0.7849192945250533, 0.5987866026998131, 0.41875, 0.9296296296296296, 0.07037037037037037, 0.58125, 0.6741898148148148, 0.8128571428571428, -0.15546796796796797, 0.10643653362099964, -0.44966442953020136, -0.25515499059065744, 0.16350317440663364, 0.10657412415119304]
[[0, 0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]	[0.5816138985648369, 0.908678384800712, 0.8885020591088224, 0.8080927832245586, 0.8064885192927098, 0.8048764985440612, 0.26034062501245037, 0.22364166448448083, 0.1943918578315762, 0.09377790984777166, 0.08735191991631619, 0.5815928808757814, 0.5815390511868948, 0.5815059425126746, 0.581442804758463, 0.5813797988655558, 0.5801185877892828, 0.5799672364276243, 0.5794647539715244, 0.5792246314608885, 0.5748808538444413, 0.8048764985440612, 0.5814555128941051, 0.3941176470588235, 0.8867924528301887, 0.11320754716981132, 0.6058823529411764, 0.6404550499445061, 0.7671428571428571, 0.016771811047853524, 1.093642611683849, 0.14797059763502718, 0.06934815529792165, 0.1899985413186015, 0.13002578483907057]
[[0, 0, 0, 0, 1], [0, 0, 0, 1], [1, 0, 0, 0]]	[0.6295033782281994, 0.9159448069797607, 0.9097361225311662, 0.8595063876013986, 0.7966992933903274, 0.7883249003933805, 0.22364166448448083, 0.2043246709802796, 0.1943918578315762, 0.13578841288558574, 0.10008207543778838, 0.6295008802701532, 0.6294786767657834, 0.6294553974569326, 0.6293732670763226, 0.6291797522978629, 0.6280839881566025, 0.6266715903207362, 0.6263970140381336, 0.6263124909636719, 0.6228557742963091, 0.8159984789708665, 0.626498934227107, 0.4508550346700636, 0.9078283287336187, 0.09217167126638133, 0.5491449653299365, 0.6793416817018412, 0.7913639759525121, -0.05070988513473629, 0.7346313898298169, -0.21510297482837543, -0.09943789715049603, 0.17648047882103682, 0.11798816568047328]
[[0, 0, 0, 1, 0], [0, 1, 0, 0], [0, 0, 0, 1]]	[0.6123371577474704, 0.9238585576022822, 0.8943244161582131, 0.8112781244591328, 0.8032566997760642, 0.8032566997760642, 0.218877726539011, 0.2043246709802796, 0.19938228214288037, 0.1943918578315762, 0.11835001140827503, 0.6123234276799152, 0.6123202153909489, 0.6123089032940743, 0.6123061642044632, 0.6122223368831118, 0.6116075404800678, 0.6109299400906942, 0.6108336433944581, 0.6106907625171792, 0.6054805463606954, 0.7490593447969769, 0.6076801350708545, 0.7549668874172185, 0.5883424408014571, 0.4116575591985428, 0.24503311258278146, 0.6716546641093378, 0.6242857142857143, -0.12769201448446732, 0.7471698113207548, -0.0980392156862745, -0.09815824213460997, 0.1134043881831505, 0.09387261631666113]
[[0, 0, 0, 0, 1], [1, 0, 0, 0], [0, 1, 0, 0]]	[0.597185045253784, 0.9021932572871765, 0.8812908992306927, 0.8175566363115494, 0.8144326879441559, 0.7916985001248851, 0.21407106810421872, 0.2043246709802796, 0.1893518474613518, 0.18426059333965514, 0.11236071009937675, 0.5971847063916911, 0.5971808217485381, 0.5971727088456611, 0.5971611874672205, 0.5970004621579821, 0.595601585701438, 0.5952375729818664, 0.594668298708761, 0.594539141046092, 0.5889733370937034, 0.7745085286615678, 0.5899276351469216, 0.08477666362807654, 0.9893155611975033, 0.01068443880249656, 0.9152233363719232, 0.5370461124127899, 0.6867886580994144, 0.13507027768255056, inf, 0.16666666666666669, 0.1217948717948718, 0.2681001560275721, 0.15869876273040992]
[[1, 0, 0, 0, 0], [0, 0, 0, 1], [0, 0, 0, 1]]	[0.5656086658870978, 0.9076140601356765, 0.8943244161582131, 0.8312397541751453, 0.8221855039190835, 0.7866261099706012, 0.23768828956288526, 0.21407106810421872, 0.2043246709802796, 0.15252732850878192, 0.06722154475830686, 0.5655952065455829, 0.5654688430678325, 0.5653467353062932, 0.5653332000997797, 0.565302901491993, 0.5639598929608558, 0.5631653969814776, 0.5625181449197355, 0.5625105163792132, 0.5515278435147375, 0.7691928290130138, 0.5550991290599424, 0.6217948717948718, 0.75, 0.25, 0.3782051282051282, 0.6858974358974359, 0.7214285714285714, 0.11319073083778969, 1.3552447552447553, -0.023287671232876783, 0.0818963866791487, 0.13828610193741106, 0.10813709462358097]
[[0, 0, 0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 1]]	[0.584238811642856, 0.9209394481940656, 0.9128699190400287, 0.8356661472318525, 0.819107179827683, 0.7900156893384529, 0.22364166448448083, 0.1943918578315762, 0.17391711692221745, 0.16866093149667025, 0.10627369308465984, 0.5842370420939031, 0.5842089342797462, 0.5841687994750508, 0.5841374841245779, 0.5840404729581187, 0.5813545907770875, 0.5812054817333931, 0.5811985813255292, 0.5799446285199327, 0.5787242826019723, 0.8428959163008507, 0.5816977036723197, 0.6250824294363319, 0.8564301126149354, 0.14356988738506463, 0.37491757056366803, 0.7407562710256337, 0.7931651800439394, 0.10829768188562994, 1.4179230259378321, 0.12248230811105065, 0.0999003558930217, 0.1432805246399182, 0.10368828175095979]
[[0, 1, 0, 0, 0], [0, 0, 0, 1], [0, 0, 0, 1]]	[0.586851742115917, 0.9199534913630798, 0.9065431379027392, 0.8371268093994261, 0.8221855039190835, 0.8080927832245586, 0.218877726539011, 0.1943918578315762, 0.1943918578315762, 0.17391711692221745, 0.10008207543778838, 0.5868472211062647, 0.586838964203437, 0.5868188855817458, 0.5868187195223872, 0.5866888763260496, 0.5842774455903137, 0.5835402876442459, 0.5810691474704702, 0.5796185006948185, 0.5736312112182924, 0.7866261099706012, 0.5649727674089887, 0.6511627906976745, 0.7916666666666666, 0.20833333333333334, 0.3488372093023256, 0.7214147286821706, 0.7571428571428571, -0.07526176910536309, 0.7703942983130802, -0.052694610778443174, -0.010708517272739582, 0.13433030147729916, 0.10355555555555562]
[[1, 0, 0, 0, 0], [1, 0, 0, 0], [0, 1, 0, 0]]	[0.5894527611178121, 0.9209394481940656, 0.918961058506293, 0.8428959163008507, 0.8159984789708665, 0.7933733558484901, 0.23768828956288526, 0.19938228214288037, 0.13578841288558574, 0.13578841288558574, 0.11835001140827503, 0.5894410697667126, 0.5894349537103843, 0.589419762711128, 0.5892853472983741, 0.5892721619417329, 0.5882857321927841, 0.5869770691456055, 0.586900065265489, 0.5860192302636299, 0.5848243273056499, 0.7866261099706012, 0.57807205299271, 0.10526315789473684, 0.9792060491493384, 0.020793950850661626, 0.8947368421052632, 0.5422346035220376, 0.7657142857142857, 0.09960676918755704, 4.550688360450563, 0.4704545454545454, 0.26576646987460645, 0.2540497561250307, 0.15197004149484214]
[[0, 1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]]	[0.6222126380063133, 0.9304448940240344, 0.910787283866183, 0.8237133233102514, 0.8032566997760642, 0.7916985001248851, 0.26915586965420646, 0.23304589256445052, 0.15252732850878192, 0.14144054254182067, 0.09377790984777166, 0.622211924453067, 0.6222105069112233, 0.6222071081956788, 0.6221884728639009, 0.6221755489507442, 0.6207881881581823, 0.6203017557756467, 0.6173975329993808, 0.616141683714619, 0.6094352775747862, 0.8112781244591328, 0.6077429032993545, 0.3939393939393939, 0.9158878504672897, 0.08411214953271028, 0.6060606060606061, 0.6549136222033418, 0.7928571428571428, 0.02033561526878716, 1.132069765097288, 0.15688259109311736, 0.10335587413425801, 0.17854822948855495, 0.1183522624842259]
[[0, 1, 0, 0, 0], [0, 0, 0, 1], [1, 0, 0, 0]]	[0.6366965139166221, 0.9313602262676112, 0.9179621399872384, 0.8221855039190835, 0.8064885192927098, 0.7814814932386422, 0.25588191564677043, 0.2043246709802796, 0.15252732850878192, 0.09377790984777166, 0.09377790984777166, 0.636693540279099, 0.6366504191286251, 0.6365286763039566, 0.636334795839093, 0.6362369310178859, 0.6355766474221631, 0.635556726779268, 0.6354312730839236, 0.6353817603521326, 0.6307380728683943, 0.8128592431848387, 0.6246923050044364, 0.2840909090909091, 0.9618320610687023, 0.03816793893129771, 0.7159090909090909, 0.6229614850798058, 0.7914285714285715, -0.005202526941657376, 0.948415622697126, 0.10854176498348278, 0.06709496947250526, 0.21087759349624427, 0.12890408008253124]
[[0, 0, 0, 0, 1], [0, 1, 0, 0], [1, 0, 0, 0]]	[0.6366965139166221, 0.9139014134928695, 0.8943244161582131, 0.8554508105601307, 0.7849192945250533, 0.7797504591523332, 0.22364166448448083, 0.21407106810421872, 0.2043246709802796, 0.06722154475830686, 0.06722154475830686, 0.6366868113731453, 0.6366479076414733, 0.6366369147740104, 0.6365530075394061, 0.6364852716384914, 0.6353820021009536, 0.6341721185932775, 0.6339283197933818, 0.6331042388810135, 0.6252866116390907, 0.7966992933903274, 0.6366777108547361, 0.3373694895591648, 0.9534428491355152, 0.04655715086448498, 0.6626305104408353, 0.6454061693473401, 0.8099901456525266, 0.029398647717312848, 1.268622303927688, 0.10190903986524419, 0.056722979001642956, 0.18238207131305287, 0.1132302220447662]
[[0, 0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]]	[0.5920419387483651, 0.918961058506293, 0.908678384800712, 0.8414646362081757, 0.8016291015856118, 0.7832044302828898, 0.23768828956288526, 0.18426059333965514, 0.17911631918165188, 0.15252732850878192, 0.12424761932804057, 0.5920419325573552, 0.5920367070864256, 0.5919881283798683, 0.5919817343699214, 0.5914946939199991, 0.5896920555635757, 0.5887910258441024, 0.5874758091094592, 0.5864704059518259, 0.5833652026282079, 0.7656077043870684, 0.5793644349424711, 0.013888888888888888, 1.0, 0.0, 0.9861111111111112, 0.5069444444444444, 0.7971428571428572, 0.00748226454927894, 5.422018348623854, 0.08339029391660971, 0.041695146958304855, 0.2267213726620938, 0.1272401433691757]
